company_id,user_id,timestamp_utc,ip_address,device_id,os,browser,login_success,asn,ip_reputation,ip_vpn_tor,num_distinct_devices_last30d,failed_attempts_last_10m,hours_since_prev_login,distance_from_prev_login_km,speed_kmh,dist_from_user_login,prediction,risk_score,reasons
facegram,user0444,2025-08-11 14:54:00,117.198.26.198,89891757-613f-4bec-83e1-d02a96e09013,Android,Edge,0,AS55836,2,0,1,2,7.96,1.757,0.22,44.422,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0359,2025-08-13 13:25:00,49.41.125.243,0e973fd1-4831-4d47-80a3-c823d895939b,Windows 10,Chrome,0,AS174,2,0,4,3,32.82,41.365,1.26,7.133,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0076,2025-08-15 11:57:00,115.116.133.95,d7efd72d-881d-4a56-bf7f-0a284568875e,Linux,Chrome,0,AS3356,1,0,6,2,10.42,45.216,4.3,27.227,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0124,2025-08-25 23:59:00,182.69.123.60,158de47e-bf57-4594-b5b2-cdd4e611502c,Android,Chrome,0,AS9498,2,1,5,8,15.37,1504.31,97.24,2484.934,1,75,Suspicious IP / VPN detected; Multiple failed login attempts; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0254,2025-08-17 14:42:00,115.113.18.92,3cbd4bf0-23cf-418a-9dce-2e74fc5c7338,macOS,Chrome,1,AS55836,0,0,5,0,9.74,30.688,3.12,8.39,0,0,Normal: baseline behaviour (risk 0)
instabook,user0248,2025-08-19 08:31:00,182.71.60.178,977fe423-d6eb-4e42-92d0-871d60a01bb4,Windows 11,Firefox,0,AS9498,0,0,2,1,4.3,0.883,0.2,38.041,0,25,Sudden OS/Browser change during failed attempts
facegram,user0380,2025-08-19 07:52:00,115.112.187.14,e3eab89a-6021-4560-ae1b-40e8d5b9a56c,macOS,Chrome,1,AS13335,2,0,2,0,10.98,28.121,2.54,37.369,0,25,Suspicious IP / VPN detected
facegram,user0001,2025-08-13 09:54:00,117.223.212.175,97cbefdd-5af2-472d-9f82-2ae926ecda44,Linux,Firefox,0,AS13335,1,0,3,2,47.72,35.671,0.75,48.362,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0076,2025-08-02 19:36:00,115.109.187.90,370f785b-968f-4097-a261-a0bf2faf5189,Linux,Firefox,0,AS9498,2,0,5,3,32.42,40.77,1.25,32.119,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0351,2025-08-24 21:00:00,106.220.173.195,1cca1b04-0ca2-4113-99ef-b35340a1689c,iOS,Chrome,0,AS13335,0,0,4,2,13.1,11.598,0.88,17.551,0,0,Normal: baseline behaviour (risk 0)
facegram,user0089,2025-08-23 15:39:00,49.51.23.149,6f0e5c01-7ec5-458a-84fb-19bf437831e2,Linux,Chrome,0,AS13335,0,0,6,3,36.21,11.764,0.32,31.37,0,45,Multiple devices detected; Sudden OS/Browser change during failed attempts
instabook,user0393,2025-08-09 01:32:00,115.99.85.15,ec7793a9-d899-4bdf-8349-41f281f130b3,iOS,Safari,1,AS13335,1,0,5,0,23.81,14.678,0.61,16.42,0,30,Suspicious IP / VPN detected; Unusual login time
facegram,user0280,2025-08-15 18:27:00,115.109.200.108,59f562b0-3b1c-463d-84ed-5e7936d04cbb,Windows 11,Safari,0,AS3356,0,0,2,1,35.03,13.71,0.39,49.955,0,0,Normal: baseline behaviour (risk 0)
facegram,user0277,2025-08-15 01:03:00,182.72.248.84,21e81c20-c585-4cc2-a5a1-724055fbc968,macOS,Edge,0,AS174,1,0,1,2,28.51,46.827,1.64,20.107,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0035,2025-08-14 18:27:00,49.43.37.83,24f0db29-bc0a-4848-9437-393c460f0ca6,Windows 10,Safari,0,AS3356,2,0,4,3,37.0,47.12,1.27,13.175,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0423,2025-08-24 23:25:00,182.67.187.198,2fad1a04-1f84-4215-98a3-0c0f66c05c93,iOS,Chrome,0,AS13335,0,0,1,2,15.7,13.324,0.84,17.833,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0107,2025-08-17 22:14:00,115.100.9.21,01715f35-cda9-4850-85a0-c3534a441e25,Windows 10,Edge,0,AS55836,1,0,6,3,12.06,40.555,3.34,31.69,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0006,2025-08-29 09:20:00,117.202.157.164,fb9aa515-e576-47b5-afef-9e8527cd45e7,Android,Edge,1,AS13335,2,0,1,0,8.86,18.603,2.08,25.76,0,25,Suspicious IP / VPN detected
facegram,user0141,2025-08-04 10:44:00,115.124.163.221,80110562-d546-41d3-8a16-6a51b9cfd984,Android,Firefox,1,AS3356,1,0,4,0,18.59,34.563,1.85,39.565,0,25,Suspicious IP / VPN detected
instabook,user0357,2025-08-25 11:32:00,115.111.34.110,ab57918c-9dac-4b57-9fcb-1ea893d67011,iOS,Firefox,0,AS174,2,0,1,3,26.03,25.774,0.99,20.397,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0117,2025-08-25 11:52:00,117.209.20.143,668e4527-edd4-4d52-b681-38e0912fc9fa,macOS,Firefox,1,AS13335,2,0,6,0,9.19,18.292,1.97,41.528,0,45,Multiple devices detected; Suspicious IP / VPN detected
instabook,user0312,2025-08-18 01:20:00,106.229.192.153,7b4e2aac-77cd-4cde-a850-9c6290c70e12,Windows 10,Firefox,0,AS3356,0,0,3,2,30.51,37.087,1.21,17.186,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0094,2025-08-27 10:23:00,182.78.230.83,c8baa044-4ddf-40e7-bf9e-0d4268685d60,Linux,Safari,1,AS3356,2,0,4,0,17.08,6.504,0.38,41.545,0,25,Suspicious IP / VPN detected
facegram,user0055,2025-08-29 12:37:00,49.58.137.57,bbca3c26-2b50-460a-ba5c-e56b203dd904,Linux,Edge,0,AS55836,2,0,3,3,10.71,24.889,2.3,5.837,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0353,2025-08-28 17:31:00,106.199.71.217,22bc35a4-2042-4bfb-b1a9-99b4308a4845,Windows 10,Firefox,1,AS55836,1,0,1,0,2.04,18.433,8.61,14.803,0,25,Suspicious IP / VPN detected
facegram,user0133,2025-08-15 08:02:00,115.113.103.103,c2c7e6cb-763f-4057-a758-abe3f20c5d0a,iOS,Safari,0,AS9498,0,0,4,3,44.05,7.587,0.17,0.358,0,25,Sudden OS/Browser change during failed attempts
facegram,user0352,2025-08-03 16:15:00,106.234.10.6,0fee8eb0-44af-4c93-8d84-4f3e38ee9632,Windows 11,Chrome,0,AS174,0,0,6,3,1.67,15.654,8.84,14.799,0,20,Multiple devices detected
facegram,user0117,2025-08-26 10:55:00,49.52.15.228,78244273-977b-42f3-9aa2-81556e369d0e,Windows 11,Safari,1,AS13335,2,0,5,0,7.16,46.299,6.38,48.623,0,25,Suspicious IP / VPN detected
facegram,user0130,2025-08-02 00:00:00,115.116.16.219,3818a2f7-d25a-4088-afde-5bccd17198cb,Android,Firefox,0,AS13335,0,0,5,3,18.57,12.618,0.68,5.308,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0380,2025-08-21 10:37:00,117.199.76.128,c7ebc74e-9d4e-4efa-a7cb-777354766ea4,macOS,Chrome,0,AS174,0,0,3,3,31.18,44.933,1.44,25.559,0,25,Sudden OS/Browser change during failed attempts
instabook,user0345,2025-08-03 23:13:00,182.68.36.108,11110bbc-9c16-4e16-8cf0-5815b4b24c8e,iOS,Chrome,0,AS3356,0,0,1,2,13.3,49.259,3.68,19.241,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0166,2025-08-30 08:31:00,106.243.198.93,4609ecce-f44e-4d93-9dd0-a5f445c25081,iOS,Edge,0,AS55836,2,0,1,0,27.53,11.531,0.42,21.352,0,25,Suspicious IP / VPN detected
facegram,user0092,2025-08-26 05:55:00,106.196.150.130,1b33cb39-00de-4a10-996a-6a60de45cc4f,Windows 10,Safari,1,AS9498,1,0,5,0,21.16,26.125,1.23,44.246,0,30,Suspicious IP / VPN detected; Unusual login time
facegram,user0365,2025-08-22 23:01:00,106.225.247.127,04dc9cc9-1146-4df2-9cf7-ca6bd8bb5067,Windows 10,Edge,0,AS9498,0,0,2,1,46.59,31.656,0.68,3.259,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0470,2025-08-03 01:15:00,182.79.39.135,10a3565a-1b8d-49d7-bfe8-c0405b6a4ec9,Windows 10,Safari,0,AS55836,0,0,2,0,29.35,47.264,1.6,20.009,0,5,Unusual login time
instabook,user0399,2025-08-29 20:11:00,106.252.205.197,82666e09-330e-4572-98f7-4eb6786974f2,Android,Safari,0,AS55836,2,0,1,1,17.52,42.217,2.4,41.348,0,25,Suspicious IP / VPN detected
facegram,user0046,2025-08-24 23:02:00,182.66.242.170,0e040e33-f5b5-4e4a-a8f2-0a203d29e230,Linux,Chrome,0,AS13335,1,0,2,3,44.95,24.703,0.55,43.975,0,30,Suspicious IP / VPN detected; Unusual login time
instabook,user0304,2025-08-11 14:13:00,115.112.188.223,182b2c0c-167c-4daa-bc0a-1b270e76f9cc,iOS,Safari,0,AS174,2,0,1,2,26.91,24.402,0.9,22.712,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0106,2025-08-28 18:18:00,115.116.36.22,ab304dae-7f64-4fdf-8f9e-bece43824e9d,Android,Edge,0,AS3356,1,0,3,2,5.97,20.286,3.34,19.504,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0325,2025-08-05 22:10:00,49.40.149.47,a9b70f7b-ad86-476f-80d3-0f2a838e43df,Windows 11,Safari,1,AS3356,2,0,1,0,10.78,22.625,2.08,9.202,0,25,Suspicious IP / VPN detected
facegram,user0494,2025-08-16 13:44:00,115.98.23.168,226276fe-f850-4040-aba3-60f3b45a803b,Windows 10,Chrome,0,AS3356,2,0,4,3,43.98,48.369,1.1,25.457,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0156,2025-08-09 01:14:00,115.103.124.37,6382a020-bcd8-4bb6-9a0e-2a9046b1aec3,iOS,Chrome,0,AS55836,1,0,2,3,31.67,39.891,1.26,44.429,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0416,2025-08-21 04:02:00,115.96.113.199,376ca9b4-4625-4edd-aa44-cd77a1793c20,Linux,Safari,0,AS55836,1,0,3,1,1.8,37.222,19.59,33.19,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0206,2025-08-26 01:36:00,115.109.252.108,b2dc0dc1-6f8a-467c-ae93-447f128678f6,Android,Firefox,0,AS13335,0,0,1,3,23.0,22.756,0.99,40.767,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0152,2025-08-23 01:13:00,115.122.133.197,8fd60b63-3d5d-4a2a-aba6-499571a6566e,Android,Chrome,0,AS55836,1,0,6,3,4.71,25.382,5.28,28.647,1,75,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0331,2025-08-26 08:21:00,49.43.149.143,916f8c70-552e-481b-a3d4-2777a22410c0,Android,Safari,1,AS55836,0,0,4,0,11.19,20.987,1.86,27.322,0,0,Normal: baseline behaviour (risk 0)
instabook,user0091,2025-08-06 13:44:00,115.101.224.78,cf6ffad4-375a-4a32-8035-df9169573e12,Linux,Edge,0,AS13335,0,0,7,7,6.32,2113.641,329.23,1837.712,1,65,Multiple devices detected; Multiple failed login attempts; Sudden OS/Browser change during failed attempts
facegram,user0478,2025-08-02 12:24:00,117.214.119.59,a67db98b-efee-4424-8a7e-c3f058aef4f9,Linux,Edge,0,AS3356,2,0,1,2,16.03,37.138,2.3,22.399,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0457,2025-08-26 18:27:00,182.67.253.248,6162ea1a-8632-47ad-b7c9-b8d68eea45fc,Windows 11,Chrome,0,AS3356,2,0,1,2,8.5,42.451,4.94,4.204,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0416,2025-08-30 20:56:00,49.62.181.111,70913c7e-7ece-45d6-bd4b-cd3a6c087897,iOS,Safari,1,AS174,1,0,2,0,10.17,37.348,3.64,10.329,0,25,Suspicious IP / VPN detected
facegram,user0340,2025-08-27 22:42:00,106.213.114.172,fec5e055-4eca-49a8-a750-94826c1b9e3e,iOS,Edge,1,AS55836,1,0,2,0,18.47,24.514,1.32,29.551,0,25,Suspicious IP / VPN detected
instabook,user0126,2025-08-10 14:57:00,182.73.154.210,e5db39ee-d002-4f8c-b699-e3556387f91a,Linux,Edge,0,AS3356,1,0,2,3,16.29,49.838,3.04,30.107,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0099,2025-08-24 15:43:00,106.229.233.33,924423a2-b173-4985-9429-c911900a151e,macOS,Chrome,0,AS174,1,0,1,1,23.02,47.547,2.06,23.28,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0132,2025-08-26 06:30:00,106.231.198.211,b3085afc-b6ad-480d-a848-16481e0dda57,iOS,Safari,0,AS174,2,0,2,2,17.85,41.627,2.32,15.074,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0120,2025-08-21 04:06:00,115.103.227.12,45e02475-ccf1-4b04-8fa8-7c1149b8aacb,Linux,Safari,0,AS174,1,0,2,3,27.26,34.962,1.28,32.796,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0327,2025-08-11 16:53:00,49.35.127.235,46453b44-a0bc-4d24-aa65-e7fba11f5648,iOS,Chrome,0,AS55836,2,0,1,1,21.85,7.206,0.33,22.153,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0029,2025-08-24 21:21:00,49.58.156.214,df0d5c6a-2f8f-4464-a989-4e54d9c365c0,macOS,Chrome,1,AS3356,0,0,2,0,1.67,6.009,3.39,49.766,0,0,Normal: baseline behaviour (risk 0)
instabook,user0487,2025-08-03 09:38:00,117.211.89.29,470e0df8-5854-4581-bfa4-07584d2ce12c,Windows 11,Safari,1,AS174,2,0,3,0,34.06,0.906,0.03,21.189,0,25,Suspicious IP / VPN detected
instabook,user0280,2025-08-13 22:18:00,117.247.25.162,2a127d44-59c5-4663-8caa-a7e6bfcfaeed,Windows 11,Safari,1,AS55836,0,0,6,0,39.28,21.218,0.54,19.566,0,20,Multiple devices detected
facegram,user0120,2025-08-17 12:18:00,49.44.103.203,85dfd139-e90c-4959-9f3f-d3d126ed7e9b,iOS,Firefox,1,AS13335,1,0,1,0,25.98,27.527,1.06,47.066,0,25,Suspicious IP / VPN detected
instabook,user0008,2025-08-01 21:50:00,115.121.64.103,1c780d61-1650-41bc-98a6-9a8560058efc,macOS,Chrome,0,AS3356,1,0,5,2,33.94,21.773,0.64,38.875,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0260,2025-08-06 12:11:00,106.237.23.251,e5926a89-abc3-4c9b-bb48-3112616ba49c,Android,Chrome,1,AS3356,2,0,4,0,13.66,26.988,1.96,8.732,0,25,Suspicious IP / VPN detected
facegram,user0310,2025-08-26 10:18:00,182.71.31.185,80533d46-56ce-4bbf-a1ea-491c48921189,macOS,Safari,0,AS13335,1,0,5,1,42.25,38.164,0.9,34.575,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0014,2025-08-18 22:11:00,106.211.97.131,57d9284a-b240-4500-a7c0-6e70cf8380e4,macOS,Chrome,0,AS13335,1,0,1,3,27.22,27.1,0.99,4.647,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0247,2025-08-06 04:41:00,49.45.7.125,bdb758d7-9e0a-4f5a-b186-dc673e4c1861,Linux,Edge,0,AS55836,0,0,3,1,26.47,19.872,0.75,30.423,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0280,2025-08-24 01:46:00,115.101.99.224,4c3ee241-8f60-44a6-97a1-ab0feb93e2de,Android,Edge,0,AS9498,0,0,6,1,11.1,39.304,3.51,45.827,0,50,Multiple devices detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0065,2025-08-21 23:57:00,117.227.133.20,f671e522-ccd8-4c4c-86f8-4b885eab0bab,Windows 10,Safari,0,AS3356,2,0,6,1,43.5,47.212,1.08,48.514,1,75,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0143,2025-08-14 16:53:00,115.120.181.196,96d414c5-00d6-460c-9431-79a0cf28a34d,macOS,Chrome,0,AS3356,0,0,4,3,10.87,49.994,4.56,9.194,0,25,Sudden OS/Browser change during failed attempts
facegram,user0129,2025-08-16 05:46:00,182.70.114.159,39fb5466-c166-4908-8b74-304519f96dfe,macOS,Firefox,0,AS13335,1,0,1,2,22.6,47.996,2.11,49.479,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0039,2025-08-03 13:38:00,182.78.100.213,74dacfbc-d905-4644-9926-8c11e142cf73,Windows 11,Edge,0,AS13335,1,0,5,1,2.55,44.883,16.94,9.748,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0299,2025-08-29 06:30:00,182.77.155.192,b2578fbd-5960-4b98-aa52-ed29a5a2ebd0,iOS,Firefox,0,AS174,1,0,2,1,18.36,26.887,1.46,0.481,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0222,2025-08-12 18:38:00,117.195.120.14,1998992f-1d06-45ea-9209-a8edb386bb22,Windows 11,Firefox,1,AS55836,2,0,4,0,7.81,19.098,2.41,4.874,0,25,Suspicious IP / VPN detected
instabook,user0081,2025-08-29 12:39:00,182.74.93.246,b916d17d-4f50-4da9-8205-a9a8fea9acb6,Windows 11,Firefox,1,AS55836,0,0,1,0,12.85,2.791,0.22,34.601,0,0,Normal: baseline behaviour (risk 0)
facegram,user0440,2025-08-22 03:44:00,117.205.43.37,639f3a48-e488-4cef-b45b-3eba95b01908,Windows 10,Edge,0,AS174,2,0,3,2,31.52,47.461,1.5,49.883,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0430,2025-08-04 16:31:00,49.55.115.182,7a77b7b3-9c36-4ee9-8791-f95968d5a788,Windows 11,Safari,0,AS3356,1,0,4,1,1.4,19.096,12.73,8.704,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0439,2025-08-20 10:44:00,49.34.178.12,01a7b3d6-1520-4cd9-aadd-1277d729b659,Linux,Chrome,1,AS9498,1,0,3,0,3.06,1.746,0.55,1.574,0,25,Suspicious IP / VPN detected
facegram,user0112,2025-08-13 12:45:00,49.35.205.155,bf77b935-9bfc-4475-b8f0-449f76dede90,Windows 10,Safari,0,AS13335,2,0,6,3,17.52,42.054,2.39,0.937,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0428,2025-08-05 23:48:00,49.47.74.178,0539ed45-ba4a-4517-a4f9-a1a077c40658,iOS,Chrome,0,AS13335,2,0,2,1,45.27,27.175,0.6,25.886,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0283,2025-08-09 19:46:00,115.122.210.223,98753218-71c2-4c71-bf9b-b05fe02902bc,Windows 10,Firefox,1,AS3356,0,0,1,0,5.76,1.251,0.21,16.099,0,0,Normal: baseline behaviour (risk 0)
instabook,user0307,2025-08-14 07:41:00,182.65.221.43,54b42e9e-7f77-4ef4-8e9c-1da65ad4bc62,Windows 10,Edge,1,AS9498,2,0,4,0,8.59,1.251,0.14,30.939,0,25,Suspicious IP / VPN detected
instabook,user0433,2025-08-01 15:55:00,106.193.168.56,8428f290-5067-4d8a-98b4-e880d0a8053a,macOS,Firefox,0,AS9498,1,0,4,2,12.32,40.538,3.26,32.835,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0291,2025-08-21 02:36:00,115.127.94.129,b8585c6c-1eea-4bbf-bbc9-cbd310ffa7d0,Android,Safari,0,AS174,1,0,3,2,30.9,49.394,1.59,3.918,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0052,2025-08-20 23:02:00,117.229.126.232,85db4a34-073d-4eb6-b6b8-19614a42d0ff,Android,Chrome,0,AS3356,1,0,4,1,9.88,14.13,1.42,3.619,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0009,2025-08-25 08:13:00,117.223.65.140,ad55b847-8b5e-440f-9bc2-0ebe7a17053e,iOS,Safari,1,AS174,0,0,3,0,4.83,17.818,3.61,11.288,0,0,Normal: baseline behaviour (risk 0)
facegram,user0428,2025-08-19 07:02:00,106.212.128.150,4d3bf93c-a74a-41c7-8674-7cac6ed578fc,Linux,Chrome,0,AS174,1,0,4,3,37.15,8.279,0.22,39.591,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0199,2025-08-23 13:10:00,115.123.123.238,b4b7c7a5-831b-4e60-a3bf-c7aa127499ee,Windows 11,Safari,0,AS9498,0,0,6,3,34.45,38.029,1.1,23.845,0,45,Multiple devices detected; Sudden OS/Browser change during failed attempts
facegram,user0048,2025-08-12 00:11:00,49.61.13.104,05d30121-bb36-47ae-b269-4c08c3f9308e,Linux,Safari,0,AS55836,0,0,2,3,23.18,20.023,0.86,11.25,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0014,2025-08-06 15:45:00,117.235.114.56,fada7144-5788-40c2-9933-79164c1f1306,macOS,Safari,1,AS3356,1,0,5,0,22.68,46.377,2.04,42.981,0,25,Suspicious IP / VPN detected
instabook,user0215,2025-08-18 23:45:00,49.41.120.106,dccdd32e-3120-4c87-8c1c-0a2d8fa5c842,Windows 10,Edge,0,AS55836,2,0,5,10,40.45,2195.421,54.14,3417.349,1,75,Suspicious IP / VPN detected; Multiple failed login attempts; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0496,2025-08-19 19:17:00,115.109.244.1,63f8901c-fc3c-4a02-95e6-cc514695bebd,macOS,Safari,0,AS9498,2,0,3,3,24.43,41.724,1.7,12.092,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0076,2025-08-14 00:12:00,49.41.244.36,b74ef78c-2905-42dc-aa8f-539ec1b0f365,iOS,Safari,0,AS9498,0,0,2,1,25.97,29.317,1.12,7.722,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0422,2025-08-07 04:04:00,49.40.70.183,05af6cc7-fec9-4c6e-a7d2-4ad18c65212b,macOS,Firefox,0,AS9498,0,0,1,2,35.91,24.024,0.67,1.98,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0118,2025-08-27 19:37:00,115.119.40.21,810c6848-228a-46b3-adfa-2e379f9f7a7f,iOS,Safari,0,AS9498,2,0,5,2,1.22,46.801,35.46,1.815,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0179,2025-08-17 08:11:00,117.221.217.202,706df4af-bdf1-4e02-89cd-6f18dfbc7bb3,Linux,Firefox,0,AS55836,2,0,1,1,25.39,19.973,0.78,11.61,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0090,2025-08-16 05:07:00,182.67.176.113,e109e57d-f1e8-4cfb-ab2a-f62192454d64,Linux,Firefox,0,AS174,0,0,3,2,37.74,34.766,0.92,0.135,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0383,2025-08-22 16:03:00,182.79.178.211,eb8ef347-4bed-42d5-b9ec-c98f4d51bc18,macOS,Firefox,0,AS9498,2,0,4,3,26.81,42.507,1.58,5.559,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0471,2025-08-16 11:28:00,49.44.38.196,2baae435-4a60-4ff8-9dda-09f064be9257,Android,Edge,0,AS55836,2,0,2,3,14.85,21.33,1.43,28.09,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0124,2025-08-18 06:50:00,182.64.91.135,9acc420a-4c04-4d4e-b316-8b9fcb22b9db,Linux,Firefox,0,AS13335,0,0,5,3,39.32,46.395,1.18,40.892,0,25,Sudden OS/Browser change during failed attempts
instabook,user0128,2025-08-07 15:24:00,115.124.27.9,3dc9f6c2-8708-4ecd-b7d7-e6afbf6565a1,macOS,Edge,0,AS3356,1,0,5,2,8.94,4.903,0.54,43.921,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0274,2025-08-30 17:43:00,106.203.131.244,d4cf9f5a-f148-406a-a743-688205c66e16,iOS,Firefox,0,AS13335,2,0,4,3,23.84,34.364,1.44,38.749,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0125,2025-08-22 20:25:00,182.68.151.201,18e6ae4c-4614-455e-90af-1c5334ea6ecd,Windows 10,Safari,0,AS13335,0,0,6,2,20.61,4.441,0.21,48.383,0,45,Multiple devices detected; Sudden OS/Browser change during failed attempts
facegram,user0347,2025-08-21 00:54:00,106.255.32.119,666aa2ce-900b-41a0-8465-33536162994b,macOS,Safari,0,AS13335,2,0,4,1,42.15,20.254,0.48,4.581,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0402,2025-08-03 03:47:00,106.207.56.99,a39329b4-6043-4c11-9c0f-29a5d0943cab,Android,Edge,1,AS13335,1,0,5,0,24.53,5.876,0.24,17.76,0,30,Suspicious IP / VPN detected; Unusual login time
facegram,user0494,2025-08-23 06:34:00,182.65.115.16,60fc5c9b-498f-4730-acfd-96061ad6fe14,Windows 10,Chrome,0,AS174,1,0,1,3,4.3,47.287,10.75,35.412,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0081,2025-08-05 09:41:00,117.244.172.40,e499a3dd-f7e5-453a-a7bc-59e5dd7d4674,Windows 11,Edge,1,AS9498,1,0,4,0,31.86,45.487,1.42,30.705,0,25,Suspicious IP / VPN detected
instabook,user0066,2025-08-20 18:22:00,106.202.80.127,d5fbb151-0bee-447b-9cf4-f9a9ddeb5370,Windows 10,Firefox,0,AS55836,1,0,2,1,18.08,32.543,1.79,26.064,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0448,2025-08-10 00:34:00,49.56.78.15,50bc16d1-7921-44a1-a894-58cfc9cb796e,Android,Firefox,0,AS13335,1,0,4,1,44.69,28.453,0.64,37.251,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0400,2025-08-12 12:38:00,49.54.243.208,188c07e5-f7e3-4fb8-9421-a76ba4d382fa,Android,Safari,1,AS55836,0,0,3,0,14.47,29.909,2.05,25.292,0,0,Normal: baseline behaviour (risk 0)
instabook,user0034,2025-08-22 00:54:00,115.125.176.113,33e4b13f-6bf5-4d0b-860e-49d221ce1d79,Android,Firefox,1,AS13335,2,0,5,0,1.6,10.297,6.06,36.692,0,30,Suspicious IP / VPN detected; Unusual login time
